loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
35.70751042058861,4.694334722745149,1.0,4.541502084117722,62.37549374764683,309.0763237893292,0.07,14.87467723632551,20.788155402301918,4596.522033477117,0.10152832638627426,255.3593414879257,18.847167361372573,0.1528326386274258,14.554677781961187,0.0,17.083004168235444,14.388669445490297,37.222661109019406,25.152832638627427,6.694334722745149,1
21.82847303190294,3.3430539361941203,1.5145809042911802,3.0,47.60034438833971,209.38769094674797,0.0908576348404853,10.576517802387102,19.845712937800506,2211.0886308032914,0.07085763484048531,122.83428928620536,14.0,1.8284730319029399,1.9142365159514698,0.0,11.82847303190294,9.25729045214559,31.0,16.60034438833971,5.686107872388241,1
11.186233711680414,1.1862337116804136,1.0,1.1862337116804136,25.255065153278345,95.71601134865833,0.16441298864958762,6.223480454016496,15.533447036378654,592.4973770488928,0.03,32.91805716686062,8.186233711680414,0.0,1.0,0.0,8.0,5.813766288319586,16.255065153278345,9.0,1.3724674233608272,1
59.04971357170848,13.217836683693463,7.217836683693463,11.435673367386926,226.43567336738693,1305.6908432979162,0.04,25.48277041453832,51.23813647017675,33276.071941913295,0.4321783668369346,1848.6748053331225,44.376468597248675,1.7821633163065371,10.891081658153269,0.0,19.217836683693463,35.21783668369346,132.98026507662058,93.45540829076634,25.435673367386926,1
40.446975567910584,4.70201628805961,2.7020162880596104,3.851008144029805,97.9798371194039,485.4121130895269,0.0729798371194039,13.354969952873024,36.71813782239626,6453.191901946312,0.16446975567910585,358.5124457179775,35.0,0.2979837119403894,3.148991855970195,0.0,12.70201628805961,18.29798371194039,59.53286155149331,38.446975567910584,8.40403257611922,1
16.739614175420634,1.0,1.0,1.0,21.686366580882716,81.65564188797418,0.25739614175420633,3.990655301523042,21.605869495956608,316.32215372956983,0.025266237972689596,17.575441802415998,8.106495189075838,2.1064951890758383,3.5798713918068787,0.0,6.473376202731041,7.053247594537919,13.159742783613758,8.52662379726896,1.0,1
92.61791023606006,8.47641795278799,3.2460696587979982,7.4764179527879895,344.5290542253421,2162.252189601598,0.03753930341202002,28.441599051478807,77.36063758985871,60910.50850277348,0.7206288545923203,3383.9157457870365,78.61791023606006,2.0,7.769651706010009,0.24606965879799825,23.47641795278799,53.80109443562602,213.89542262447407,130.63363160086806,16.675323517161967,1
132.0,14.95339095008232,9.430086425123477,13.0,326.70974072462957,2040.2163905367368,0.03,29.15809374653869,69.97785938019197,59498.208578165315,0.68,3305.459339559712,105.70974072462957,9.093218099835363,15.19704117553507,0.0,23.383477375205796,52.81356380032928,194.61652262479421,132.09321809983535,28.383477375205796,1
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1
4.0,1.0,1.0,1.0,4.0,8.0,0.8186933013179505,1.2747071192152266,6.53306398339069,10.197656953721813,0.0,0.5663652748390042,1.5494142384304532,0.0,0.0,0.0,2.5494142384304532,1.4505857615695468,2.5494142384304532,1.4505857615695468,1.0,1
92.21563287749404,14.734378580679113,6.975005729086582,14.734378580679113,254.0,1504.876066839783,0.037468757161358224,27.971592811862074,53.82415816208265,42092.37793504073,0.5,2338.466116187195,77.69688717430898,1.0124971354567092,10.759372851592532,0.7468757161358227,22.0,38.746875716135825,155.49375143227164,98.50624856772835,28.468757161358226,1
4.0,1.0,1.0,1.0,6.284509092900725,16.687867644609003,0.4,2.5,6.672285094215205,41.71751420245152,0.01,2.3150152738824206,1.4309818141985489,0.0,0.0,0.0,5.0,1.2845090929007257,5.0,1.2845090929007257,1.0,1
34.78765867514666,3.0,1.0,3.0,82.26642454266133,404.75560684918685,0.08957531735029331,11.290537235315096,36.68928836540687,4515.541208254503,0.13436297602543995,250.86274407635418,27.436297602544,0.9575317350293313,2.4787658675146655,0.47876586751466566,12.478765867514666,17.830126940117324,50.872595205088,31.39382933757333,5.0,1
16.177606581182943,1.822393418817058,1.0,1.822393418817058,43.0,190.14378011123523,0.17822393418817056,5.499266566661348,34.62200613595104,1044.8300474039763,0.06,58.044903963231356,12.644786837634117,0.0,1.177606581182942,0.0,8.0,13.467180256451174,24.532819743548828,18.467180256451172,2.644786837634116,1
15.138275816923933,2.0,1.0,2.0,30.7074137253859,119.49577247067585,0.14430862091538033,7.057815509792449,16.94118278435336,843.4457236593937,0.04,46.861582731985116,12.138275816923933,0.43086209153803334,0.5691379084619667,0.0,8.861724183076067,6.2925862746141,20.845689542309835,9.861724183076067,3.0,1
64.65257136255804,7.896714289840123,4.586857159360489,7.793428579680245,135.89199988447658,746.8290007730998,0.061032857101598774,16.69324144082516,45.0770284872615,12423.454794031068,0.24619714260959263,690.1942699858485,54.51642855079939,1.5164285507993878,6.619714260959266,0.0,17.69014286952037,27.41314284063951,84.16899991335742,51.722999971119144,14.793428579680246,1
59.494809451930735,6.142560540110328,1.1425605401103278,5.213840810165491,196.21176459093778,1136.1066363294453,0.06071280270055164,15.448615918983451,73.52856052056975,17554.613519558032,0.38071280270055163,975.2578545083294,49.924567291489424,2.213840810165492,4.786159189834509,0.0,16.64359864972418,38.78615918983451,123.7861591898345,72.42560540110328,10.356401350275819,1
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1
37.417148429980564,5.0,1.6906138371373036,4.0,97.28736604564764,490.75630863110666,0.05345306918568652,18.697636891456547,27.130901602373108,9041.768857171483,0.16381227674274607,502.31822993090935,32.10776226711786,0.6546930814313482,2.6546930814313483,0.0,16.61877232572539,16.38122767427461,60.52491069709843,36.76245534854922,9.0,1
39.457541205072225,4.619925491062794,1.0,4.619925491062794,99.01843531231869,499.39718559272865,0.0923985098212559,10.754983291985525,47.55725468464236,5301.460141000359,0.16479701964251178,294.52553059369563,33.457541205072225,0.0,2.140223526811616,0.0,12.380074508937206,20.479701964251177,63.7785843301931,35.23985098212559,7.619925491062794,1
24.04268810140684,1.0,1.0,1.0,36.802845873427124,151.60081771354595,0.21408537620281368,4.647865594929658,32.81134405070342,702.9864685231296,0.05,39.05302761010355,9.0,4.014229367135613,3.2113834937084906,0.0,6.197154126572878,11.21138349370849,19.985770632864387,16.817075240562737,1.0,1
49.5624503116692,10.124900623338402,4.645717393894801,10.124900623338402,146.1461149005412,755.5654140357981,0.054791832294436,19.023086739985285,40.006616176597504,14322.388600776605,0.254375496883308,795.6878388216151,43.0416335411128,2.5208167705564,1.5208167705564,0.0,15.5624503116692,20.4375496883308,95.8750993766616,50.2710155238796,19.249801246676803,1
152.41632503044409,27.0,16.361908262297106,18.0,485.52105893206726,3198.493357939435,0.02,47.99897876674425,66.58851291634424,153659.90352946322,1.0669250850584988,8536.66322026652,132.33060024355277,2.778233292741204,13.529258201408913,0.0,30.8054416768147,65.27618347540579,282.0816251522205,203.43943377984675,53.0,1
63.16231090066085,6.8336683922568575,1.6653264309725686,6.501005176770573,161.67738855221944,911.1581753600306,0.08667336784513716,12.057351610687407,76.55153415196446,10910.709551438948,0.3000201035354115,606.1511808312275,46.667336784513715,4.164321254201996,9.332663215486285,0.6653264309725686,15.166331607743142,34.501005176770576,107.01206212124688,54.66532643097257,12.667336784513715,1
9.704110544477846,2.2347035148259486,1.0,2.2347035148259486,13.852055272238923,46.01499702140735,0.37321462301890823,2.691324121293513,17.389215669222146,122.6644117519166,0.016173517574129742,6.812858492075633,6.704110544477845,0.3826482425870258,0.6173517574129742,0.0,5.382648242587026,4.617351757412974,9.234703514825949,4.617351757412974,3.469407029651897,1
30.0,1.5230847245817847,1.0,1.5230847245817847,64.4616944916357,224.1248088571562,0.05615423622908923,25.138254798582707,15.130492041867571,4166.475936419647,0.07661593072072492,231.47350078026997,25.90766110167286,1.0461694491635694,1.0461694491635694,0.0,6.661593072072493,6.7539319703996314,36.369355593308555,28.09233889832714,2.0461694491635694,1
74.16529430406385,9.0,2.97942379233435,8.340192069221883,188.05144051916412,1035.1466663589542,0.05,20.35360083634149,50.90002738570954,21064.660837464464,0.3432990396538906,1170.257085468045,56.59807930778116,4.969135688501525,7.9382713770030495,0.6598079307781166,16.97942379233435,29.618655515446818,117.73182465760789,70.31961586155623,17.0,1
46.606599832347634,7.070394122578011,1.2111823677340325,5.7888176322659675,107.60659983234763,542.8067040366453,0.07859211754843978,12.510003612051793,43.95882335702841,6738.364501298304,0.17648029387109945,374.35079758197026,41.74738807750366,0.0,2.8592117548439786,0.0,10.492758858046075,22.507241141953926,53.296058774219894,54.31054105812774,13.140788245156022,1
64.03232682684929,6.53226021333904,1.0,6.0,155.3871225600685,821.7998261826901,0.0653226021333904,15.044995337054281,55.24068250783252,12287.120235426339,0.276613010666952,682.6195650577299,50.58068384010272,4.129040853356161,6.854862346729442,0.0,13.596780640017121,25.85486234672944,99.25808170671232,56.12904085335616,12.06452042667808,1
41.28601920105803,3.8381358934744045,1.0,3.8381358934744045,111.35254357389762,568.3014798443236,0.08,12.551597296991194,45.516421195467245,7108.195286054982,0.19257203840211606,394.9013518143136,34.60974741410922,1.676271786948809,3.0,0.0,12.838135893474405,21.77161152063482,69.4190679467372,41.93347562716042,6.676271786948809,1
32.37261562591541,1.0896263391549421,1.0,1.0896263391549421,56.165142409014244,258.21619283939236,0.11268879017464827,9.116407107425326,28.67011235930163,2341.526843481419,0.08268879017464827,130.08720407634925,23.731120982535174,2.731120982535174,3.0,0.0,10.820747321690115,13.35850535661977,33.71701071323954,22.44813169577471,8.462241965070348,1
14.870543143634517,2.564728428182741,1.0,2.0,37.54127792682233,154.3312905378924,0.07847092642274112,12.640308638620914,12.856822331563857,1901.0821282006204,0.055647284281827414,105.62051691991553,10.71763578590863,0.0,0.7176357859086295,1.435271571817259,11.28236421409137,5.976549498639593,25.28236421409137,12.258913712730964,4.129456856365482,1
7.799810413608313,1.0,1.0,1.0,13.600094793195844,48.75434030757308,0.31400379172783377,3.199952603402078,15.366323244797828,155.58881034539215,0.02,8.639933644762909,4.399905206804156,0.0,0.0,0.0,6.399905206804156,5.600094793195844,8.0,5.600094793195844,1.0,1
35.06982428401226,4.023274761337421,1.0465495226748422,4.0,85.18619809069936,433.0889084934624,0.07023274761337422,13.800914695703314,31.396357511936923,5974.773776372329,0.14023274761337423,331.9297835471368,28.139648568024526,0.9767252386625789,2.9767252386625787,0.9767252386625789,14.953450477325157,18.976725238662578,50.162923329361945,35.02327476133742,7.046549522674843,1
8.469522046786981,1.0,1.0,1.0,6.176825984404339,16.242059575433967,0.5,2.0,8.117798047561026,32.48411915086793,0.01,1.8013399528259963,4.64634803119132,0.0,1.8231740155956602,0.0,4.0,2.17682598440434,4.0,2.17682598440434,1.0,1
26.179848324128947,2.4775189594838816,1.0,2.4775189594838816,51.17984832412895,228.57229687626278,0.10044962081032237,9.886278439225823,23.42012730562056,2243.092234594972,0.07522481040516119,124.61324214705544,17.657367283612828,0.9550379189677634,3.044962081032237,0.0,11.477518959483882,10.567443121548354,33.08992416206447,18.089924162064474,3.955037918967763,1
24.739335925032996,3.753554691655668,1.0,3.753554691655668,74.0,345.6329400761103,0.08876777345827834,11.509241599214548,30.082464852476903,3974.8043439800667,0.11876777345827834,220.823079667719,20.492890616688666,0.2464453083443321,0.2464453083443321,0.0,10.876777345827835,14.630332037483502,43.12322265417217,30.876777345827833,6.507109383311336,1
77.67371069762652,10.718831586561178,2.124673653755287,10.156494759683536,247.5331264909071,1462.8477570155299,0.03,29.848333080937035,49.44990938024037,43454.8967147791,0.487347421395253,2414.157274016961,59.93896855810121,3.4376631731223566,12.297078966402946,0.0,22.984089447035878,37.15649475968353,150.62597903873413,96.90714745217296,20.437663173122356,1
4.0,1.0,1.0,1.0,6.200218904575978,16.33890626494455,0.4,2.5,6.532363381596124,40.84426785140714,0.01,2.2661269646540676,1.5995621908480433,0.0,0.0,0.0,5.0,1.2002189045759784,5.0,1.2002189045759784,1.0,1
11.0,1.0,1.0,1.0,24.0,91.38,0.22,4.5,20.31,411.19,0.03,22.84,6.0,0.0,0.0,0.0,7.0,7.0,15.0,9.0,1.0,1
4.70472171077969,1.0,1.0,1.0,7.70472171077969,22.71553944189165,0.33,3.0,7.57184648063055,68.14661832567495,0.01,3.7873996317613767,2.70472171077969,0.0,0.0,0.0,6.0,1.70472171077969,6.0,1.70472171077969,1.0,1
23.586814516295675,4.586814516295675,2.5868145162956746,3.5868145162956746,65.06592741852162,321.5491614915164,0.06,15.9064393144853,20.209011088722175,5115.847823773744,0.11,284.2128497974664,18.380221774443513,0.2065927418521627,2.5868145162956746,0.0,17.553850807034863,13.967036290739188,39.6527419348173,25.413185483704325,8.17362903259135,1
34.1477155345259,6.444314660357771,2.6295431069051807,5.629543106905181,76.11137067928446,371.3321478735247,0.0718522844654741,13.126225347662247,28.44963520049699,4860.454721651293,0.1237045689309482,270.02651736185726,30.518172427620723,0.0,1.6295431069051807,0.0,13.370456893094818,16.11137067928446,44.74091378618964,31.37045689309482,11.888629320715541,1
63.493485064971736,8.164495021657245,1.0,8.164495021657245,186.15146515160072,1068.6872236114077,0.04,24.385105832255174,43.81922645778249,26062.830467781976,0.3591775248917138,1447.9394776711488,52.164495021657245,2.4112375541431135,6.917752489171377,0.0,21.506514935028264,32.259772402542396,112.98697012994347,73.16449502165725,15.32899004331449,1
5.424527425196362,1.0,1.0,1.0,8.0,24.0,0.35971691976374537,2.787736287401819,8.679243880314178,66.90567089764366,0.01,3.7155666251184374,3.0,0.0,0.4245274251963619,0.0,5.575472574803638,2.424527425196362,5.575472574803638,2.424527425196362,1.0,1
51.042571411535754,6.0,1.1740779251753173,5.087038962587659,130.91106489789618,662.2935873793323,0.05912961037412341,16.44148571769285,40.39436907497299,10871.879106992965,0.21738883112237023,603.9949256843029,42.30368829929873,2.738883112237024,2.0,0.0,13.435194812938294,20.0,81.69441556118512,49.21664933671107,11.0,1
27.02676492145291,3.4472459305128424,1.0,3.4472459305128424,74.71024050452996,358.21489923807667,0.11447245930512842,9.070612875770925,40.02882856736764,3225.1014934893774,0.11631497287008562,179.17193949262736,20.447245930512842,2.0267649214529104,0.7370054259828764,0.0,10.631497287008562,17.341737791538527,45.81574864350428,28.894491861025685,5.894491861025685,1
16.37350968303839,1.6264903169616125,1.0,1.6264903169616125,43.0,188.36106188435068,0.17626490316961613,5.575668776384971,33.85210694565914,1049.0987759934064,0.06,58.28194671647645,12.252980633923224,0.0,1.3735096830383875,0.0,8.0,12.879470950884837,25.120529049115163,17.879470950884837,2.252980633923225,1
59.685494359076465,6.579497582461343,3.105996776615124,6.1059967766151235,154.30753626307984,852.7252581500784,0.06947001611692438,15.195961929725906,58.11255577096209,12713.141113863407,0.2826150725261597,706.2846829870392,51.158995164922686,1.0,5.526499194153781,0.0,15.632495970768904,30.31450564092353,94.78452175784791,59.52301450523194,12.158995164922686,1
24.909173854990726,5.8876956555887805,5.663086966766342,2.224608688822438,72.80760861028048,360.70001609877363,0.05224608688822439,19.1083126294239,19.404466899220257,6818.1152952970215,0.12449217377644876,378.7820292073035,19.021478199401944,0.0,3.887695655588781,0.0,18.326173933532687,12.673826066467315,46.34765213293463,26.459956477345848,10.775391311177561,1
2.0051680296899645,1.0,1.0,1.0,4.997415985155017,11.600671706409614,0.500439282523647,1.9987079925775089,5.7987855130228585,23.191007353439296,0.0,1.288397910796111,0.00516802968996477,0.0,0.0,0.0,3.9974159851550177,1.0,3.9974159851550177,1.0,1.0,1
